item_id,has_error,handwriting_style,image_quality,question_sha256,reference_answer_sha256,item_content_sha256,perception_entropy,reasoning_entropy,transcription_correct,grading_correct,n_transcription_parse_failures,n_grading_parse_failures,k_transcription,model_id,transcription_prompt_sha256,grading_prompt_sha256,dataset_id,dataset_revision,dataset_split,selection_seed,source_row_index,alignment_status,in_audit_union,audit_sources,audit_selection_reason
218,True,True,True,134b795e680329f21e1e1cc3ea7e00b21b2277d18194df623a38d2e8bd43f2f9,17891489d510b53b9d6b3ba94f511a8adba27576684ebb82ed34fbc6fbf2a133,f70bf9ee9619483b4a3beafb9b420541186019806b70ae37a96130f3bd05373f,0.0,0.0,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census,targeted audit set; NOT an IID sample of the 300
219,False,True,True,89239689f9707acb0d73cabf11ff49cbb2c589460111874318851501da1c01e4,d68bfdb9d663da9a33773cc2e8934d6f4f8d4c7496bbedb134fdae70f55a387e,c768b5d565cf2c909cbd585f1219313dde20cded27fb41b51bc240836ada63c5,0.0,0.0,True,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck,targeted audit set; NOT an IID sample of the 300
220,True,True,True,70ed98f25b2b6589ddeb2c6ae972b67610812e3eedcbd1acc39d82c831abbde9,97222e37a8fb8f08a9a1f39911bf37997fe24f0a298dc7ddcd5714fce5c422b5,bcfb23d0bb8820cf08da343badbb2c4e3c849464b128db870f47488895861cb6,1.6094379124341005,0.6730116670092565,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census,targeted audit set; NOT an IID sample of the 300
221,True,True,False,82a2ce6c3eec9824a82fea762948fdada80aae0f5fbbb31acb18976483b79059,387554aae09a9b93986d94c9d051b30e9de447a9f3183286dac6176fa1595fc9,eeffe88ec0ce71e279256244db063fb0faa057992629882ea889c12de70eb5dd,0.9502705392332348,0.5004024235381879,False,True,1,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,False,,
222,False,True,True,306d66fdd4e49de3287fd434b88f853d8b3e03e90bd8ba43afba66b962fcf795,b851d2ed5f16a8b5c43aa909bac4ec34053eafa6c8e06d3bbe708c1471227165,1cb9eff1f4e19c1133d35e9f784a8583cac90f040276ead18ba49b2f0a14c59f,1.3321790402101223,0.5004024235381879,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census|v2_high_priority,targeted audit set; NOT an IID sample of the 300
223,True,True,True,af209cd69610e81ceb291fae1b2cfed9ddecee8b2271b5785c9bfd8d22bd3da0,d9a9e4ff8cbe812682b223d5c7119919e9305afdc9bb4a00143cb1d11593a8ad,cb46225df747becffcf83b41de29ec38dd77582d205f207e10205e267513b203,0.5004024235381879,0.6730116670092565,True,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v2_high_priority,targeted audit set; NOT an IID sample of the 300
224,False,False,False,c72a5ac1bcb27382dc0efd6b5dcf55577310d84e0cdbe580204d4c8f0721a89a,14aba0bca976a570ecece0bf07226c8d4a8772453064c3468723926013b7f348,c599777b544ae2187dc2627140eb19b5b951cf89fd9fc7df69a2a55346aaca9e,0.9502705392332348,0.6730116670092565,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census|v2_high_priority,targeted audit set; NOT an IID sample of the 300
225,True,True,True,049169fcca61f98554e4073970ab2790c4379187d66de2d93aeec570bdef23d1,3714da0b4974393f28230b3e1e3a87c38bbfaff7e56d6094514fb92b682fedb6,ef06d30e62ba32599afea5ccd1a8f9b6183c6213f9281ac18e74a5bb56edc922,0.9502705392332348,0.6730116670092565,False,True,1,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v2_high_priority,targeted audit set; NOT an IID sample of the 300
226,False,True,True,a9cf5d6d977f7220ec6e870d75ceb24696e899d8c2271b1d540c05f8527d1d85,1b6d18053ba03b7b02b4fda8b1684f028c2007c96de591d8b723953d65493a2e,88cda52e3e687e01f93f2a696a9ad6b42857fb5188b91cddbcc982984bae63b8,0.5004024235381879,0.6730116670092565,True,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck,targeted audit set; NOT an IID sample of the 300
227,True,True,True,e94c9d572d63b5abc04e9fae721d5d6224e8730039f5860a4a860d4d54bfa166,eb6ef01fc2a89f7e2217c7000cd7883609b1044a541bb85856cc515ae375df25,a4c365c8aeefe4ff7146b80efee34e9804605998ffe25ff78343bc918705e3dd,1.6094379124341005,0.5004024235381879,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,False,,
228,False,True,True,abcce7cf563016cfdce70be3dcc4ec7cd7a0af832c66dd9e2f03d688f59c8373,0c7bd2fbe734a089dd0bca40d5792878c206f989a6c010fdf3c16b9202e42889,5443be428286d8594c26387d8a67283530c7b06fa60e25ea47e3319965cc0f18,1.6094379124341005,0.0,False,False,1,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census,targeted audit set; NOT an IID sample of the 300
229,False,True,False,525be900e44521bc8cb474f85f94f53ffbe04eff9da28ba9d1ff8577ef31926d,f22d2897af4badac87a857f0a468a026d430b88bb045f8d4edf96167fc7468ff,31c2125eb19f2c102dbc91ec00024d30f73188cb8c77983d5b4c1e0972c9c635,0.0,0.0,True,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck|v2_high_priority,targeted audit set; NOT an IID sample of the 300
230,False,True,True,08e5035a035b4b1168c71ee8f10fd633fb42951632cc60dd4271ce8d948effba,49a52709567922eaf08422cb00ca17d4c24f02acadd9b5adc0c3cef61666e6c8,776e9d17195568c0879e829f518811ccc650dddd418d3b39c6b144659807ffe8,1.6094379124341005,0.0,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census|v2_high_priority,targeted audit set; NOT an IID sample of the 300
231,False,True,True,991b02de6e43f58cc68f0e82bb13e80fbc2a1ad76ef7c72899a94404935370e0,c92953fc0969ad26bd8c1643483452b93a2f82d9c98c3141f19a1619d4ceedd9,76bfba461070c4465e2e5a1c6c5d1c7dd477d6f6948dd38f267c038adc499dfb,1.6094379124341005,0.5004024235381879,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,False,,
232,True,True,True,e076989d432cfe2a9c77a52705002c0feac89813b354062d8a4673beca32985b,35a35dd5c4e59623ecbc36ffa3dc57946bd979cf3de452ef1a0848912459d3d7,738053e3ee2cc55cf9660e073eb8399f85e3f9a4d76d0f4332d0b666894f7e7e,0.9502705392332348,0.0,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v2_high_priority,targeted audit set; NOT an IID sample of the 300
233,False,False,False,ff36661344830ac63eb030f09bc339cf308146ad97dd349a86968dee198bdb66,056fcfca1da7bbb1ae687ead661952c35d9f1fb8306de25e2b0b03ec45e5275a,76cf0c729f0aebdf364f23c12fa31abd67a9fff340469310043ebfe411c7378d,0.0,0.6730116670092565,True,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck,targeted audit set; NOT an IID sample of the 300
234,True,True,True,0bcf01c8c088705b7b2b061ed156c2198748f9ee705a5458c9cb1e3926f97efc,5f082e5bcf1a464d3661f347b946b3c79def665a298c215399d1aaafe61d7477,f51c471134e913603d0b5a7256b76c609e3934844704a1e2970f67fadd244792,1.6094379124341005,0.6730116670092565,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census,targeted audit set; NOT an IID sample of the 300
235,True,True,True,f8ebbc9c257cddf958c696ccf0af1925d7f5ecd80e38bd0ca581862121fd723c,fe1d9fa6eaf7b6bb0a5700ca794096bc0a32d91e9959209e5c91d0d579b92707,114f8c99dcb04672b75910d2bc555c857d69937193eb60da49424f589ade9bf9,1.6094379124341005,0.6730116670092565,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,False,,
236,False,True,False,a1ff0918e06b1bb2f5b328a082a3cd3d83e6c7be801e8ed3d04e9a4c29987274,d55c9a2ed12f17494b3b3c9f560ebd77a4bea7745cbdc7680214de0f428bada3,336cc22db63287e103724dbd50baccbf7744a0f204b8c781c34abb8b907a79f0,1.3321790402101223,0.5004024235381879,False,False,2,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census,targeted audit set; NOT an IID sample of the 300
237,True,True,False,7d20eaf78a5ae9c18c3a62561960c1726a9d78fe2d17d24e3155700fdb39d77a,56335773a7495b0b3f771752d5c2a90d60ae30408e7b5720b689b1bf2bf32213,c8c5cb212579e508da031fd55b8459514bdc42125cc8aff4390fdd44ca6e57b4,0.6730116670092565,0.0,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census,targeted audit set; NOT an IID sample of the 300
238,False,True,True,8c56d9444dd50808b85c68dd19421289a4e07cfcf82a78cfd7caed6cf196657d,2ae89a4d4f58f760bea09d49bc71b73dccc8390016e4534ae3a6ed008b6c4269,6d50a33b55d5f0f7a0fa24b361aebfc23b9fa0f2f79f426025bc24b5807fb595,1.6094379124341005,0.5004024235381879,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census,targeted audit set; NOT an IID sample of the 300
239,False,False,False,f54f39b17f20cb40fd875e1910dffd83abb6c614f419f305789afbd3c98e9439,ae8e695604f88fba4eabd2e32e7adddf688e5f62a969f9938cc08743b15ed525,5493c9c61ef25ffe2ecf6b7298ec748e760300448b6c6d0a4ca95f7c34b1157f,0.5004024235381879,0.5004024235381879,False,False,1,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck|v2_high_priority,targeted audit set; NOT an IID sample of the 300
240,True,True,True,937fa1d43aee4cf53e1c6f85d62735d8511427b9e6413ef5a8165961fb6ec8ed,19546bf8e8c38b1b540a25d7f01e7d4877341dbcea7557e30323ce19ba3141b7,00965442b0c00729c616f918cbe14c14a1f079fffa12c52afe58cee2ece4a0a3,1.6094379124341005,0.0,False,True,1,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census|v2_high_priority,targeted audit set; NOT an IID sample of the 300
241,False,False,False,4dc162e32da74a0c73dc64f82d66e075d50cf6d194d324b8dc57e5cb1f92abed,00c79ac2d54816268914cf85711b6c39e78fe38880cd69027881ff47a799c346,72425245a253e5522fb85a61ee3b32b78167bec0b3ce9d8829b455525590667d,1.0549201679861442,0.5004024235381879,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census,targeted audit set; NOT an IID sample of the 300
242,False,False,False,484815ceb2a908e0abfe43ef8e51a80a199c687b7291e10bd41beda95f2efba3,3cd0be9e58816eebef6be1b111be342e70d99a1f4f7eec5b101c451f3ce54780,1dbe99bdd56cd7e359325a8e1b286130041261cba02bfd38901bcbce05be67e3,0.9502705392332348,0.0,True,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck,targeted audit set; NOT an IID sample of the 300
243,False,True,True,734ed2a7d54de3ebce4cb1369e58db255c9f536bcbbc19eeacb1f05672ab1d28,4f0867bf4c3e68c5f51dda480e78503f137c18d37a9e8ad74b10172dbe9c72c4,f6e9c70a073f1f13f22ebd9fa8022ad202ce02653f82d413bd8e02c899d61e18,0.6730116670092565,0.5004024235381879,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census|v2_high_priority,targeted audit set; NOT an IID sample of the 300
244,True,True,True,68495c8effc02a53207872dd6e631d5e3474fe86567225679af13d1430019ce2,7ed92d18f6e0428c3586f415afc949b7b30b26b5f9f5ce1620f2f3d999fd4ba0,4f8ef3b6d0fca59f160dafabd24c1921f792f93f94bab53ca6dac4a1083f8c9f,0.9502705392332348,0.5004024235381879,True,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v2_high_priority,targeted audit set; NOT an IID sample of the 300
245,True,True,False,fb8297f4c80c96d4e44c2378326884a08f7a1b864810c33edf60443d3e07d1ad,3a6dc76df7fe1a2cac2e95e98b9ad0df0f6aa6ef2a141bdbb72ce06b2ac24213,8f37b7e616d9ad694527d2db6ea37e229171efe4abb09e1ce4110e5f938219bc,0.9502705392332348,0.5004024235381879,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census|v2_high_priority,targeted audit set; NOT an IID sample of the 300
246,False,False,False,b691469c6213fc741516558c36d8a045b771c4cd5e368c3f2d2066ababf45419,4cb4d45de13e81897dd572d741210f3997dcf4d30bbb79c6c62403a492951267,462d4317128cbc979acf902e2fa62357742f918fef0a501fcd404e0a42d3c574,0.9502705392332348,0.6730116670092565,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census|v2_high_priority,targeted audit set; NOT an IID sample of the 300
247,True,True,True,b546b7c4dadf9887e2f17aaab0ac28cc697eaa2ff17ce49b8894a3021bf4abd5,f1aa352d46c732773dc869413b291233a7cfbf1bfeddd61b367d200314a4a2b0,f8d58c94c4b17069ce52b51b33bfcb2101fbe5443edd392d3ef5821d7047a7a2,0.0,0.0,True,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck,targeted audit set; NOT an IID sample of the 300
248,True,True,True,cda9654646779b424b60a2b3119f47da61609a86ad236a7196d71a25362bd61b,d51e569375e8cc822cfc6056eff2bac7b04778c77a0553611ec95ec21590f8af,f62847f8db9577447f31c41ab99a350dd76210183e969faa7c84f88c9036a012,1.0549201679861442,0.0,True,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck,targeted audit set; NOT an IID sample of the 300
249,True,True,False,68b7d836b2336c96d5325b5cb6dd79a6e2568aee50ef9ad2977d146049248c77,3d4ee5cd1558e649876869708f6e86d6550ca64986359ffdf9eb3fc0f172399a,645d043dbed31e9e9043d71d5efc209dc1ead64637135a45d6d4d9851f214cfd,0.9502705392332348,0.0,False,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census,targeted audit set; NOT an IID sample of the 300
250,False,True,False,c159b4afa244825fa74e48fdb1c1e41e0176dfc7b3045fe679accb0fe6c14b05,48ecbe3fe72c6fb3bdf6612f77a62f4b2a6c6cf993190e32f5a95eed4f121418,5df9d8c1b9e1af834e6a6ba5060ea1347cee799e9033dc393bad5e707755e845,0.5004024235381879,0.5004024235381879,True,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck|v2_high_priority,targeted audit set; NOT an IID sample of the 300
251,True,True,True,9f417dcce4a728ea2db4501fba1f9160cb01dd4bb9924498f464dcfb3f5dd9d5,fa6f25d89421c62f096167b6c088b940d8cc6ac402d6602a66e61f5d752e1a42,3454f18f0a3d07c15048b65d515d9230d2c5470fba02db42ebef599e45920323,1.3321790402101223,0.0,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census,targeted audit set; NOT an IID sample of the 300
252,False,True,False,f0f40bbca2e7b72368dfba2f08365f91b23e0e882b67085a2026a51d7144e33c,c4365a782c093fab6830e76be84c016d47261ad6ac6f88f20b682e4b07697c3e,3f032aaf3961cbfa10dd61588c889588df011f4a49ac42eb3aac6623d4831c9f,0.5004024235381879,0.6730116670092565,True,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck,targeted audit set; NOT an IID sample of the 300
253,False,True,False,6e8ddee9bb2c887ad75d4d651bb482dbff5b9673ac64dbd3e17ddd21f0682a7e,912503df5669baccfa596ed9b8e2bbc95be799a5b0d8450d90c24ed719624254,1ad93e7dd29aa494fd56c4ca9c6fab7b8f77cbfd00f2031930229219c31f55e6,1.6094379124341005,0.6730116670092565,False,True,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,genuinely_wrong_census,targeted audit set; NOT an IID sample of the 300
254,False,True,False,d5304d1b9da68f865d79bf828d85fff866862a4b935d39bda36bbfea6f534244,c7b2663b5fb1e8da01902ef041896c2401f418b3d753feb96b4c03a882880ad4,95b68130eaf2a6d96cd9fdd0bab27e1d2dedbc3862bdbc8b53b2de1c6139f559,0.9502705392332348,0.6730116670092565,True,False,0,0,5,Qwen/Qwen2.5-VL-3B-Instruct,68b63e0a618ab7814fbd951c9dd513b8eeca5d04f70a87f4310234c5952f3f07,ed27c4a599e03e72ea0bccc031f47be869c59a538f72e21e9ea3e80a2b64db13,ai4bharat/FERMAT,80ff9934c38615bb8d3a33c24252db02e21774f0,train,42,,PENDING_AUTHENTICATED_RUN,True,v1_correct_spotcheck|v2_high_priority,targeted audit set; NOT an IID sample of the 300
